target,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200,f201,f202,f203,f204,f205,f206,f207,f208,f209,f210,f211,f212,f213,f214,f215
1,16,0,7,10,2,14,0,0,0,0,0,0,2,1,11,2,1,10,15,0,7,8,1,5,2,0,2,1,0,1,9,0,3,12,4,7,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,3,5,1,2,0,0,4,2,0,1,6,3,29,1,2,31,5,0,7,0,1,0,1,0,2,4,0,0,12,2,18,13,0,13,14,0,10,11,0,8,0,0,0,0,0,0,3,1,13,4,4,6,11,0,1,2,2,0,4,0,1,0,1,1,5,0,2,2,0,1,4,0,0,2,1,3,0,0,0,0,0,0,1,0,2,3,0,1,2,0,2,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,9,0,7,8,2,7,1,0,1,0,0,0,4,1,15,3,0,9,10,0,12,5,2,4,2,0,2,2,0,0,7,0,8,4,2,0
1,0,2,1,4,1,11,0,0,0,0,0,7,0,2,2,0,0,5,1,5,0,0,0,19,0,2,0,10,1,56,13,3,5,0,0,6,0,3,2,7,8,2,1,0,0,0,0,0,0,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,1,0,0,1,2,6,0,13,1,0,2,0,0,2,0,2,4,6,1,5,0,0,0,4,1,3,0,3,0,4,2,10,5,0,2,1,0,3,1,0,0,0,4,1,7,0,3,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,1,0,1,1,0,0,20,0,10,0,2,0,0,1,0,1,1,0,1,1,2,0,0,2,0,0,1,0,0,0,0,6,0,0,1,10,0,1,0,0,0,2,23,9,28,1,1,5,18,0,4,7,54,0,12,0,0,0,0,0,22,0,7,1,17,0,2,0,0,0,0,0,2,0,0,2,0,0,13,0,1,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,1,18,0,0,0,6,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,6,0,0,0,0,1,0,0,1,0,0,11,14,0,1,0,2,25,3,6,1,0,0,56,3,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,31,0,0,0,7,0,19,1,4,1,0,10,13,2,0,18,0,0,1,1,0,2,0,1,64,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,14,9,0,26,0,0,0,3,0,0,0,2,7,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,29,1,7,9,31,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,18,1,7,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,15,0,1,0,0,1,0,0,0,2,0,2,21,16,0,0,1,1,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,10,0,1,0,0,1,0,0,0,1,0,3,8,0,1,1,1,2,37,3,7,1,0,0,43,1,8,0,0,0,1,0,1,0,0,0,1,0,0,14,1,31,2,3,2,3,1,5,6,13,1,0,32,21,9,0,25,0,2,0,2,0,1,2,7,37,1,1,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,3,24,1,10,0,0,0,1,0,0,0,2,3,3,0,2,0,0,0,2,0,0,4,0,5,0,0,1,5,0,3,16,24,0,0,5,2,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0
1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,20,0,3,3,0,8,4,2,4,0,0,0,2,0,0,0,0,1,3,1,2,0,0,0,4,0,1,0,0,1,1,0,0,0,0,3,7,0,2,3,1,7,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,4,0,1,1,1,1,8,0,1,0,1,5,36,0,10,10,11,16,43,3,12,0,1,0,4,0,2,1,1,2,17,2,5,2,2,19,8,2,4,1,1,10,3,0,1,6,7,33,24,4,6,15,3,28,3,2,2,1,0,7,2,0,0,2,1,13,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2,3,1,0,2,1,0,6,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,2,0,0,2,0,0,0,0,0,1,2,8,7,3,5,5,1,14,0,2,0,1,0,1,1,0,1,1,0,6,2,0,0
1,1,1,0,3,1,5,0,0,0,0,0,3,1,0,0,2,1,2,1,3,4,10,1,15,0,3,0,8,1,7,1,1,8,0,0,5,1,1,2,1,1,2,2,0,2,0,0,1,4,2,1,5,9,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,6,0,0,0,2,1,1,29,11,8,0,2,0,1,0,3,5,1,4,22,6,6,0,1,2,20,1,11,0,1,1,18,3,5,0,2,4,1,0,3,1,0,1,0,1,0,2,1,12,0,0,0,10,1,15,2,4,1,2,2,20,0,0,8,0,0,1,0,0,1,4,2,36,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,9,7,1,0,9,0,0,0,0,0,4,3,5,6,0,0,3,6,0,2,1,5,0,4,0,7,0,0,0,32,1,24,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,9,0,0,1
0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,39,13,0,0,7,0,1,0,2,0,7,3,10,9,0,0,0,0,1,0,44,6,9,0,1,2,0,3,0,2,0,1,5,6,5,0,0,0,0,0,0,1,2,0,13,0,7,0,0,0,0,0,0,0,2,0,7,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,3,0,4,0,3,0,21,0,30,0,3,1,0,1,0,0,0,0,1,0,0,44,1,11,0,15,0,5,0,0,2,21,0,0,1,0,0,2,0,0,0,0,4,0,0,8,0,4,0,0,0,0,1,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,25,14,0,2,1,0,0,0,1,0,0,3,7,33,0,2,0,0,0,0,8,4,2,13,1,1,0,5,0,14,0,0,7,26,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1,1,3,0,5,1,1,0,2,4,1,0,3,0,1,0,0,0,0,2,12,0,10,1,2,0,2,1,11,4,4,1,1,0,0,0,1,5,0,0,5,8,0,9,3,5,2,5,2,10,1,7,11,18,0,0,1,2,5,5,0,1,1,0,2,4,0,7,0,1,0,4,1,0,2,0,9,6,0,1,2,4,2,2,1,0,1,4,9,5,2,6,3,0,7,6,1,1,0,0,10,12,2,0,2,0,1,0,0,3,4,1,3,0,0,4,12,22,4,1,4,1,7,9,3,1,0,3,12,10,3,5,2,2,4,2,5,3,2,2,4,5,1,0,0,0,1,0,2,1,1,0,5,6,1,0,1,1,2,0,0,0,1,0,18,9,9,1,7,0,5,1,14,3,4,0,9,1,0,0,2,2,0,0,3,6,1,4,3,5,3,0,2,5,0,1,0,1,0,0,1,0,1,0,0,1,1,0,2,1,0,2,1,0,0,1,1
0,17,2,18,12,15,15,0,0,0,0,0,3,1,2,4,0,2,13,1,3,4,1,2,7,10,2,15,4,7,15,0,3,7,0,0,17,11,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,3,11,0,1,3,17,0,0,1,1,0,0,2,0,0,0,1,0,5,0,0,0,0,0,1,7,0,1,1,1,1,1,6,15,0,0,15,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,4,0,0,1,0,1,1,1,0,0,0,0,2,5,1,3,0,0,4,2,1,2,2,1,11,0,0,0,0,1,1,0,2,1,0,1,12,0,0,0,2,0,4,1,0,0,1,0,6,3,4,2,0,0,16,38,0,0,1,16,0,16,0,0,0,0,0,31,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,44,2,9,0,0,5
1,1,1,3,3,0,2,0,1,4,2,0,3,0,8,8,8,0,11,6,0,5,8,2,1,0,0,2,0,0,0,3,0,5,4,1,1,0,0,1,0,0,0,0,2,1,1,1,0,3,1,1,2,2,1,4,0,1,5,2,3,0,0,0,0,1,0,1,0,2,3,1,3,2,2,1,5,0,1,0,1,3,11,0,7,1,2,3,19,1,8,7,2,8,26,2,4,1,0,2,2,1,0,9,1,9,19,3,3,4,4,23,5,2,4,1,1,2,0,0,0,6,5,15,8,2,15,15,1,21,7,4,4,2,0,7,2,1,0,6,0,7,1,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,2,4,0,6,1,0,5,2,0,0,0,0,1,2,0,0,0,0,0,0,0,1,3,1,7,6,0,6,0,0,0,1,0,0,1,6,5,8,1,3,10,1,10,4,2,2,3,0,0,2,0,1,4,0,1,2,1,0
1,1,0,0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,7,0,6,0,0,0,6,2,4,0,1,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,5,7,0,1,1,1,4,0,0,0,0,2,0,0,0,0,1,2,0,0,0,4,0,0,14,9,2,0,1,1,2,0,1,8,1,1,22,31,1,0,1,2,27,2,4,0,1,1,35,8,5,0,0,1,0,0,1,0,1,0,2,0,1,0,0,8,3,2,1,1,1,27,2,2,0,0,8,20,7,0,24,0,0,1,0,0,1,0,3,44,1,0,5,0,1,0,0,0,2,0,0,0,2,0,0,0,1,1,1,0,1,1,3,5,14,0,19,3,1,0,2,1,4,0,1,5,2,0,6,1,0,0,0,0,0,0,0,6,0,0,0,16,1,34,6,10,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,14,0,0,4
1,2,8,5,2,1,14,1,3,0,4,3,12,1,4,2,0,1,17,4,4,1,0,0,2,2,1,0,4,0,5,7,5,6,3,6,10,3,2,3,1,1,1,4,0,1,0,3,1,0,0,2,0,0,2,5,2,0,1,3,0,6,1,4,2,4,1,8,0,2,5,6,3,4,1,2,0,0,2,1,2,0,1,3,4,1,0,1,4,0,4,3,2,3,2,1,2,1,0,0,1,1,0,10,6,1,5,9,4,2,4,3,2,1,9,1,2,1,2,2,2,0,1,3,2,1,7,0,1,0,0,2,1,2,2,3,0,0,4,1,0,0,0,3,2,5,8,5,2,2,7,0,1,1,1,1,3,0,6,2,2,0,5,0,0,8,1,1,1,1,2,2,0,2,6,4,5,2,1,0,4,16,0,8,4,7,4,4,1,1,3,6,2,7,0,0,5,1,0,9,1,2,0,4,0,17,1,6,4,6,0,9,1,2,1,10,0
0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,0,0,2,3,1,4,5,8,26,5,0,2,0,0,0,2,2,0,0,1,15,0,3,2,3,0,1,4,14,2,0,3,18,4,0,0,1,0,0,0,0,0,0,0,1,0,0,10,6,1,0,9,0,0,2,2,29,0,0,1,4,0,0,6,0,1,0,0,3,3,0,1,0,3,0,2,1,0,1,2,27,0,0,17,2,1,0,5,0,0,1,0,1,3,1,0,4,0,0,2,0,1,1,0,2,5,0,1,1,0,1,3,0,0,2,0,1,2,1,2,5,0,0,7,0,1,0,0,1,1,0,5,3,1,0,12,0,6,1,0,0,12,2,5,6,2,1,7,1,17,11,13,3,13,1,6,2,0,0,11,2,0,0,2,1,0,14,5,27,0,0,1,19,0,4,2,8,1,1,0,1,0,1,0,0,0,0,0,0,0,3,10,20,1,0,2
1,0,0,0,3,1,0,1,3,2,3,1,1,0,0,2,5,1,1,2,4,1,10,6,0,0,0,1,4,1,0,2,1,7,1,0,1,2,1,2,2,2,2,4,3,9,2,1,5,5,2,13,7,3,8,1,2,1,2,2,0,1,1,4,1,0,1,1,1,8,0,1,1,0,3,2,10,3,4,1,7,6,0,2,3,3,7,4,8,5,3,3,9,7,6,6,2,1,1,2,9,4,1,8,8,10,2,1,2,0,1,2,2,0,3,1,6,12,1,4,3,2,6,6,4,5,8,0,8,11,3,4,4,2,5,2,12,3,2,2,1,5,0,0,0,0,3,0,2,0,0,1,3,3,1,0,0,1,2,1,4,1,0,2,3,9,9,6,2,0,1,0,4,1,4,1,1,3,2,0,1,2,3,3,4,0,3,3,2,6,1,0,0,10,3,4,5,3,11,0,1,2,0,2,0,1,0,0,1,1,0,1,0,3,0,1,1
1,1,0,2,9,1,2,1,0,1,0,0,0,7,0,3,7,3,2,3,0,3,20,0,7,1,0,0,3,0,1,4,0,1,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,2,16,3,8,1,0,0,1,0,1,21,0,10,29,13,7,4,0,4,23,2,12,1,0,1,7,0,8,3,0,0,3,2,6,0,1,7,4,0,1,0,0,0,0,0,0,7,2,38,5,1,3,5,0,34,3,1,10,0,0,2,0,0,1,5,0,17,3,0,14,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,5,0,5,0,0,0,0,0,0,2,0,3,5,0,1,2,0,11,1,1,2,0,0,0,0,0,0,6,1,29,2,0,1,1,0,14,1,0,5,0,0,1,1,0,1,3,0,18,1,1,5
1,0,0,0,2,0,21,0,0,0,2,0,0,0,0,0,8,0,24,0,1,12,5,0,8,0,0,0,0,0,0,8,0,16,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,28,0,0,0,0,0,0,0,0,0,10,0,3,2,2,6,10,0,23,0,0,0,2,0,7,18,0,5,7,0,3,2,0,2,0,0,6,0,0,4,0,0,0,18,0,9,5,7,2,1,0,14,0,0,0,0,0,0,0,0,0,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,20,2,30,8,0,15,0,0,0,0,0,0,27,0,3,17,2,3,6,1,6,0,0,1,0,0,0,0,0,0,35,0,7,1,0,0
1,0,0,2,5,0,4,0,0,0,3,0,3,3,0,3,6,0,7,6,4,12,3,0,13,0,0,0,0,0,1,11,3,16,8,1,6,0,0,0,2,0,4,0,0,1,0,0,0,1,0,2,1,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,1,3,1,0,1,2,0,8,8,0,7,0,0,0,0,0,2,4,0,0,9,0,3,14,1,23,7,0,13,1,2,3,1,0,0,20,0,8,7,0,3,1,3,4,7,0,12,5,1,2,0,0,1,10,2,4,18,4,19,2,1,8,3,0,3,0,0,0,0,0,0,9,1,10,7,5,5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7,3,5,15,1,18,1,0,0,4,0,0,7,0,5,20,3,7,5,2,11,3,0,5,1,0,4,0,0,2,7,0,4,3,1,0
1,0,1,1,7,0,6,0,0,3,0,0,0,0,1,6,2,0,2,1,7,19,7,0,15,0,0,0,0,0,0,3,2,15,0,0,8,0,0,0,5,0,0,0,0,0,1,0,0,4,0,0,5,1,1,2,0,3,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,7,0,0,17,0,4,2,0,0,4,2,0,5,0,3,24,1,2,19,0,8,22,3,8,3,0,1,4,0,1,10,0,10,7,1,2,1,2,6,8,0,12,1,1,8,0,0,1,8,5,21,4,0,23,2,3,26,1,1,1,0,1,2,0,0,2,4,0,17,4,0,2,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,0,1,2,0,0,0,0,0,1,1,2,1,0,0,2,7,0,3,11,0,5,2,0,0,2,0,0,11,1,5,25,6,1,5,1,4,1,0,1,0,0,0,0,1,1,7,0,6,0,1,0
1,0,0,0,5,1,3,0,0,2,0,0,0,0,0,0,0,0,1,2,10,11,8,3,9,0,0,0,5,3,1,0,1,12,0,0,0,5,0,0,7,4,1,5,1,2,0,0,0,6,0,0,12,15,1,0,0,0,3,1,1,2,0,0,2,2,0,0,2,0,0,0,0,1,0,0,12,2,2,1,0,1,4,2,0,1,0,1,4,6,1,6,2,2,8,8,2,6,0,1,20,6,4,10,0,7,3,5,2,0,1,0,6,0,2,6,5,20,1,1,0,1,5,5,4,2,13,0,8,9,3,1,5,1,4,3,3,3,3,1,9,15,0,0,3,1,1,1,6,0,5,1,0,3,0,0,1,0,2,1,1,0,1,1,13,7,3,2,11,4,1,1,5,0,4,0,3,9,0,0,0,2,0,0,7,2,0,4,2,6,0,3,1,8,1,6,7,14,10,0,0,1,1,2,0,1,0,0,2,2,0,0,1,3,1,0,0
1,2,1,3,17,2,8,0,0,0,0,0,2,0,1,1,4,0,9,9,1,5,9,2,11,1,0,1,11,2,1,1,3,3,4,1,8,0,0,0,1,0,2,0,2,1,0,1,0,1,1,2,2,1,4,1,0,0,0,0,0,0,0,0,0,1,0,4,0,3,0,0,0,2,0,2,4,3,2,0,2,3,1,0,4,2,4,9,12,1,18,5,2,5,5,1,7,0,0,0,3,0,3,14,3,12,6,3,14,10,0,7,10,5,4,1,0,3,0,0,0,3,1,7,4,1,8,11,0,6,0,3,1,2,0,1,2,3,0,5,0,17,1,0,1,1,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,2,6,1,5,4,2,4,0,0,0,6,1,1,1,0,2,0,0,2,18,0,3,4,6,2,2,0,4,0,0,1,7,2,27,3,3,10,4,0,3,3,0,1,3,0,1,0,1,0,8,1,15,0,1,1
1,1,0,2,5,0,6,0,1,3,1,0,0,0,1,3,10,0,5,10,0,13,8,1,8,1,2,0,1,0,1,6,0,7,8,2,4,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,4,1,0,1,2,0,1,0,0,0,0,0,0,2,1,1,0,0,1,1,0,7,5,0,2,0,0,1,2,0,2,0,2,3,9,0,12,8,0,18,11,4,7,0,0,1,0,0,2,11,3,15,16,2,8,5,3,4,16,3,5,0,0,1,1,0,0,7,1,10,20,2,18,10,1,16,3,0,3,3,0,0,0,0,3,14,0,5,3,1,1,1,0,0,2,0,1,0,0,0,0,0,2,0,0,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,6,2,6,12,2,13,1,0,1,1,0,1,7,0,8,7,1,15,6,1,8,9,1,4,0,0,3,2,0,0,5,0,7,2,0,7
1,7,3,7,10,6,11,0,0,2,1,0,3,3,4,8,7,8,9,3,4,7,3,1,6,1,2,8,2,2,3,16,1,6,2,1,4,4,0,0,2,1,2,2,0,0,1,1,1,0,0,1,0,1,2,1,0,0,1,0,1,1,1,0,2,1,1,4,0,2,0,1,5,4,2,7,2,1,2,2,0,1,1,4,4,3,5,5,5,3,8,1,3,2,5,2,7,2,1,5,4,1,2,10,0,6,0,0,19,3,0,1,2,1,4,2,3,0,0,0,3,4,1,0,2,1,4,4,1,1,0,0,4,0,1,2,1,0,0,14,1,8,0,0,2,0,1,2,3,0,0,0,2,1,0,1,1,0,1,3,4,0,8,1,0,1,1,1,6,1,0,1,1,1,2,3,0,3,0,0,2,26,0,22,5,9,11,3,0,0,0,0,0,8,0,13,2,2,4,1,0,1,0,0,1,1,0,0,0,1,0,26,1,4,1,0,5
1,0,1,2,0,0,1,3,1,2,10,1,0,3,1,7,21,4,3,0,1,3,3,0,1,0,0,0,0,0,1,6,1,5,8,1,4,0,2,4,0,0,4,0,1,0,1,0,1,0,0,2,0,0,3,2,3,9,0,1,6,0,0,0,2,0,1,1,1,0,1,0,0,0,3,5,5,1,9,0,0,0,2,1,0,2,0,4,13,0,5,4,6,14,10,0,27,0,3,1,1,0,10,10,3,2,3,3,4,1,2,9,0,0,4,3,0,2,5,1,1,14,2,9,18,10,8,5,1,8,5,0,3,0,0,2,0,0,0,12,0,8,15,2,4,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,3,0,1,1,0,2,1,0,0,0,0,0,0,0,0,5,0,3,4,0,3,3,9,19,3,0,7,2,1,1,1,0,0,4,0,2,6,1,5,4,1,24,3,1,4,0,2,1,1,0,3,7,0,1,6,1,2
1,1,0,3,6,0,11,0,0,0,0,0,5,0,1,0,2,0,6,0,2,1,4,1,12,1,3,2,16,4,20,0,1,0,3,0,12,4,0,1,1,10,0,0,0,3,0,0,0,1,0,5,2,6,1,0,0,0,0,1,0,0,0,1,1,0,0,2,1,5,2,0,1,5,5,1,10,13,4,0,1,0,0,1,3,3,3,5,4,1,11,1,1,0,1,0,7,0,0,2,6,5,1,1,6,7,5,0,9,4,0,1,2,5,0,2,0,3,0,1,0,6,1,2,0,1,2,4,0,5,0,0,2,0,0,1,0,2,1,7,5,18,1,0,4,0,0,0,0,0,1,0,1,0,0,0,3,0,0,1,2,0,5,0,3,4,4,1,14,0,1,1,3,0,6,0,10,9,1,0,7,7,0,3,1,18,0,14,1,9,1,0,0,28,0,14,0,6,3,7,0,2,2,1,0,0,0,1,0,0,0,19,2,12,0,1,1
1,0,0,3,2,0,2,0,0,1,1,0,0,3,2,8,6,1,11,9,1,14,5,2,4,0,0,0,0,0,0,3,0,12,2,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,7,0,4,0,1,1,4,0,2,3,1,6,32,1,17,18,0,4,28,2,3,0,1,0,1,1,0,12,2,11,18,4,6,4,1,20,17,0,6,0,0,0,1,0,0,4,3,29,6,1,10,11,0,26,7,4,1,3,1,6,1,0,0,1,1,7,1,1,1,1,0,3,0,0,1,0,0,1,0,0,1,0,0,4,2,0,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,4,8,0,6,0,1,1,0,0,1,3,1,11,7,0,11,7,0,6,7,3,3,2,0,3,1,0,0,5,0,1,3,0,0
1,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,36,0,9,1,0,0,6,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,0,7,2,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,1,11,0,3,0,0,0,30,0,8,20,0,17,40,3,4,0,0,0,0,0,0,2,2,4,45,0,2,1,8,40,5,0,10,0,0,0,0,0,0,1,13,36,13,0,32,14,0,36,0,0,0,1,0,4,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,1,1,0,2,2,0,5,19,0,35,2,1,1,0,0,1,0,0,0,0,0,0,1,1,0
1,0,0,1,6,0,0,0,2,1,0,0,2,1,3,0,4,0,3,4,4,4,17,3,10,0,1,0,3,1,0,1,2,5,3,0,5,0,2,3,11,1,6,3,1,2,0,1,0,1,4,6,4,2,5,1,1,2,0,0,0,0,1,1,3,1,0,2,0,3,0,0,0,2,2,2,9,1,2,3,3,5,1,0,0,4,2,6,14,4,9,4,8,7,12,4,8,0,1,0,8,0,1,3,3,12,2,2,5,3,1,1,7,0,5,10,1,8,3,3,1,5,0,13,8,4,4,6,5,14,8,1,6,0,5,0,6,0,1,9,2,15,3,0,2,0,0,0,0,0,0,5,0,1,0,1,2,1,0,0,1,0,0,0,7,3,3,4,3,0,1,0,0,0,1,1,1,1,1,1,0,2,0,4,9,3,3,2,0,5,0,1,0,6,3,15,12,0,6,2,1,4,0,0,3,0,0,1,0,0,2,5,0,6,1,0,1
0,2,3,3,14,7,22,0,0,0,0,1,2,0,2,1,3,0,9,0,2,0,0,0,23,0,6,2,9,4,27,1,4,6,0,0,15,6,0,3,0,6,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,1,1,0,2,0,7,0,4,0,2,0,6,0,3,9,16,0,0,0,1,0,0,3,1,1,3,1,2,1,0,2,1,0,0,3,1,0,3,6,8,4,3,1,7,0,0,3,0,0,1,0,0,0,5,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,15,0,0,0,1,0,0,1,0,3,0,0,0,0,0,8,0,0,0,2,0,4,0,5,1,0,0,10,1,1,0,1,0,13,4,10,18,1,1,9,36,0,5,0,19,0,11,0,2,0,2,0,31,1,5,0,16,0,1,0,0,0,0,0,1,0,0,0,2,0,24,0,3,0,0,0
1,0,0,3,2,1,2,0,0,0,0,0,0,1,2,7,16,0,24,0,0,1,4,0,1,0,0,0,1,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,12,0,0,0,2,7,31,0,29,3,1,3,41,2,2,0,0,0,0,0,0,1,0,3,58,0,5,6,0,39,2,0,3,0,0,2,0,0,0,3,8,45,1,0,6,22,0,35,4,3,1,3,0,8,0,0,0,2,0,7,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,7,2,0,3,20,1,24,10,6,4,0,0,1,0,0,0,2,1,2,0,1,0
1,1,1,0,1,1,4,1,0,3,1,1,1,2,0,2,6,0,7,9,2,11,5,0,5,0,2,3,3,2,2,9,1,7,4,0,6,1,0,2,1,1,1,1,0,0,0,1,0,0,0,2,3,1,6,0,1,3,2,0,0,1,0,1,1,0,0,1,0,0,0,0,3,0,3,1,3,2,5,0,1,3,0,1,1,0,2,4,9,2,11,5,5,15,8,1,4,0,0,4,3,1,1,11,2,20,11,1,11,4,3,4,15,3,4,2,0,5,3,0,0,6,2,8,8,3,14,13,1,6,3,0,2,4,1,0,1,0,0,6,1,4,3,0,4,0,0,2,2,0,2,0,0,0,1,0,2,1,0,1,0,0,6,1,1,0,3,4,2,0,0,0,1,1,2,4,0,1,1,0,0,2,0,8,10,5,11,2,1,1,1,0,0,5,2,11,12,3,12,5,0,7,3,1,5,1,0,0,2,0,1,5,1,13,2,3,4
